date, pm25, pm10, o3, no2, so2
2022/11/1, 41, 6, 28, 6, 
2022/11/2, 12, 10, 26, 22, 
2022/11/3, 28, 20, 36, 19, 
2022/11/4, 44, 22, 31, 16, 
2022/11/5, 41, 19, 19, 15, 
2022/11/6, 51, 13, 12, 18, 
2022/11/7, 28, 31, 19, 18, 
2022/11/8, 40, 17, 29, 23, 1
2022/11/9, 32, 23, 34, 24, 1
2022/11/10, 49, 19, 28, 21, 1
2022/11/11, 51, 13, 23, 21, 1
2022/11/12, 31, 20, 32, 26, 1
2022/11/13, 45, 27, 36, 22, 1
2022/11/14, 49, 29, 38, 25, 1
2022/11/15, 54, 28, 38, 17, 1
2022/11/16, 49, 24, 30, 22, 1
2022/11/17, 41, 17, 27, 18, 1
2022/11/18, 33, , , , 
2022/10/1, 32, 17, 20, 10, 
2022/10/2, 33, 14, 14, 14, 
2022/10/3, 34, 18, 26, 19, 
2022/10/4, 45, 25, 32, 22, 1
2022/10/5, 50, 20, 30, 18, 
2022/10/6, 35, 17, 30, 18, 
2022/10/7, 35, 22, 31, 18, 1
2022/10/8, 47, 28, 56, 13, 1
2022/10/9, 50, 28, 39, 14, 1
2022/10/10, 40, 37, 54, 21, 1
2022/10/11, 48, 32, 47, 23, 1
2022/10/12, 52, 30, 53, 22, 1
2022/10/13, 49, 32, 62, 19, 1
2022/10/14, 49, 30, 65, 19, 1
2022/10/15, 55, 37, 60, 12, 2
2022/10/16, 57, 36, 46, 10, 2
2022/10/17, 52, 37, 49, 12, 
2022/10/18, 65, 26, 34, 20, 1
2022/10/19, 47, 32, 36, 19, 1
2022/10/20, 31, 28, 32, 22, 
2022/10/21, 34, 26, 45, 25, 1
2022/10/22, 40, 27, 52, 19, 1
2022/10/23, 46, 37, 42, 19, 1
2022/10/24, 58, 37, 39, 15, 
2022/10/25, 49, 29, 35, 19, 
2022/10/26, 47, 25, 35, 19, 
2022/10/27, 33, 27, 48, 21, 1
2022/10/28, 37, 26, 46, 20, 1
2022/10/29, 49, 23, 42, 13, 1
2022/10/30, 43, 34, 43, 10, 1
2022/10/31, 50, 25, 42, 9, 1
2022/9/1, 56, 20, 40, 14, 
2022/9/2, 48, 29, 72, 13, 1
2022/9/3, 60, 18, 55, 10, 
2022/9/4, 40, 28, 53, 19, 1
2022/9/5, 55, 33, 72, 26, 2
2022/9/6, 62, 21, 38, 17, 
2022/9/7, 50, 24, 42, 20, 
2022/9/8, 48, 36, 68, 24, 1
2022/9/9, 54, 43, 63, 21, 
2022/9/10, 77, 40, 74, 14, 1
2022/9/11, 77, 49, 108, 43, 4
2022/9/12, 88, 48, 125, 54, 4
2022/9/13, 85, 41, 107, 35, 2
2022/9/14, 69, 36, 116, 29, 2
2022/9/15, 67, 49, 111, 40, 2
2022/9/16, 98, 44, 72, 26, 1
2022/9/17, 91, 38, 62, 21, 2
2022/9/18, 80, 29, 45, 34, 1
2022/9/19, 64, 32, 53, 24, 
2022/9/20, 70, 38, 60, 17, 
2022/9/21, 56, 30, 53, 19, 
2022/9/22, 45, 33, 48, 22, 1
2022/9/23, 50, 33, 48, 19, 
2022/9/24, 57, 40, 56, 16, 
2022/9/25, 61, 27, 46, 19, 1
2022/9/26, 48, 22, 26, 13, 
2022/9/27, 38, 20, 24, 13, 
2022/9/28, 34, 18, 22, 16, 
2022/9/29, 37, 10, 15, 15, 
2022/9/30, 25, 13, 20, 12, 
2022/8/1, 32, 10, 27, 16, 4
2022/8/2, 23, 16, 25, 33, 4
2022/8/3, 42, 12, 18, 19, 3
2022/8/4, 33, 9, 21, 21, 2
2022/8/5, 28, 11, 8, 14, 2
2022/8/6, 21, 10, 11, 9, 2
2022/8/7, 27, 14, 10, 13, 2
2022/8/8, 29, 10, 13, 10, 2
2022/8/9, 19, 15, 16, 12, 2
2022/8/10, 31, 13, 13, 15, 2
2022/8/11, 25, 11, 8, 20, 3
2022/8/12, 26, 12, 14, 21, 3
2022/8/13, 27, 13, 17, 18, 6
2022/8/14, 31, 10, 14, 18, 4
2022/8/15, 26, 17, 11, 15, 3
2022/8/16, 25, 10, 11, 14, 2
2022/8/17, 24, 11, 11, 16, 3
2022/8/18, 25, 9, 10, 14, 2
2022/8/19, 19, 9, 12, 13, 2
2022/8/20, 19, 8, 11, 13, 2
2022/8/21, 29, 13, 19, 13, 2
2022/8/22, 28, 31, 69, 33, 8
2022/8/23, 58, 22, 33, 23, 3
2022/8/24, 53, 15, 24, 11, 2
2022/8/25, 29, 15, 9, 14, 3
2022/8/26, 28, 19, 24, 18, 4
2022/8/27, 31, 22, 51, 24, 5
2022/8/28, 53, 18, 46, 19, 6
2022/8/29, 47, 18, 23, 31, 6
2022/8/30, 47, 30, 65, 44, 3
2022/8/31, 71, 23, 45, 28, 1
2022/7/1, 16, 13, 24, 5, 2
2022/7/2, 19, 21, 19, 8, 2
2022/7/3, 38, 21, 17, 10, 2
2022/7/4, 41, 19, 15, 12, 2
2022/7/5, 35, 15, 14, 17, 3
2022/7/6, 33, 14, 10, 17, 2
2022/7/7, 29, 9, 11, 13, 2
2022/7/8, 18, 12, 8, 10, 2
2022/7/9, 19, 8, 13, 10, 2
2022/7/10, 21, 11, 12, 13, 3
2022/7/11, 30, 13, 11, 13, 2
2022/7/12, 33, 11, 12, 15, 2
2022/7/13, 24, 9, 14, 15, 3
2022/7/14, 20, 10, 15, 13, 3
2022/7/15, 18, 15, 16, 12, 2
2022/7/16, 26, 18, 18, 9, 2
2022/7/17, 32, 17, 15, 11, 2
2022/7/18, 31, 14, 15, 12, 2
2022/7/19, 26, 11, 11, 11, 2
2022/7/20, 28, 12, 13, 13, 2
2022/7/21, 21, 22, 31, 22, 4
2022/7/22, 42, 14, 31, 15, 3
2022/7/23, 34, 16, 42, 15, 4
2022/7/24, 41, 20, 37, 16, 3
2022/7/25, 52, 12, 27, 14, 3
2022/7/26, 35, 11, 24, 14, 3
2022/7/27, 24, 17, 38, 20, 3
2022/7/28, 47, 24, 41, 20, 3
2022/7/29, 48, 29, 26, 36, 3
2022/7/30, 68, 37, 84, 33, 6
2022/7/31, 80, 13, 24, 18, 9
2022/6/1, 36, 13, 14, 12, 2
2022/6/2, 29, 17, 16, 8, 2
2022/6/3, 31, 19, 17, 9, 2
2022/6/4, 32, 17, 23, 8, 2
2022/6/5, 28, 16, 15, 16, 2
2022/6/6, 31, 13, 15, 17, 2
2022/6/7, 26, 11, 9, 23, 2
2022/6/8, 27, 10, 9, 21, 2
2022/6/9, 25, 10, 9, 21, 2
2022/6/10, 23, 12, 10, 20, 2
2022/6/11, 31, 16, 22, 11, 2
2022/6/12, 27, 16, 15, 12, 2
2022/6/13, 30, 15, 15, 20, 2
2022/6/14, 29, 12, 10, 23, 3
2022/6/15, 32, 12, 10, 20, 3
2022/6/16, 33, 12, 11, 10, 2
2022/6/17, 29, 13, 9, 12, 2
2022/6/18, 31, 15, 17, 7, 2
2022/6/19, 31, 17, 13, 11, 2
2022/6/20, 31, 15, 15, 10, 2
2022/6/21, 29, 11, 11, 11, 2
2022/6/22, 27, 10, 19, 12, 2
2022/6/23, 21, 9, 16, 14, 2
2022/6/24, 22, 8, 16, 14, 3
2022/6/25, 22, 6, 16, 10, 2
2022/6/26, 15, 7, 10, 13, 3
2022/6/27, 17, 7, 12, 14, 3
2022/6/28, 21, 10, 13, 12, 2
2022/6/29, 20, 9, 13, 12, 2
2022/6/30, 22, 8, 22, 6, 2
2022/5/1, 31, 5, 21, 11, 1
2022/5/2, 15, 19, 48, 20, 2
2022/5/3, 46, 25, 41, 19, 2
2022/5/4, 42, 26, 47, 20, 2
2022/5/5, 51, 29, 46, 19, 2
2022/5/6, 52, 25, 39, 23, 2
2022/5/7, 51, 23, 41, 16, 2
2022/5/8, 53, 24, 40, 16, 2
2022/5/9, 57, 19, 25, 17, 2
2022/5/10, 37, 12, 11, 19, 2
2022/5/11, 24, 11, 4, 18, 2
2022/5/12, 23, 10, 10, 20, 2
2022/5/13, 29, 8, 27, 18, 2
2022/5/14, 27, 7, 34, 13, 1
2022/5/15, 20, 8, 20, 17, 1
2022/5/16, 23, 15, 44, 19, 2
2022/5/17, 37, 25, 47, 24, 2
2022/5/18, 40, 26, 44, 26, 2
2022/5/19, 43, 28, 35, 25, 4
2022/5/20, 50, 24, 38, 24, 3
2022/5/21, 48, 26, 41, 12, 2
2022/5/22, 50, 16, 35, 18, 2
2022/5/23, 38, 11, 29, 21, 1
2022/5/24, 24, 12, 20, 19, 2
2022/5/25, 24, 19, 17, 19, 2
2022/5/26, 33, 19, 14, 17, 2
2022/5/27, 28, 16, 18, 13, 2
2022/5/28, 37, 12, 16, 9, 2
2022/5/29, 28, 15, 13, 15, 2
2022/5/30, 35, 16, 15, 17, 3
2022/5/31, 38, 20, 12, 15, 3
2022/4/1, 31, 8, 28, 10, 1
2022/4/2, 20, 20, 44, 14, 2
2022/4/3, 39, 44, 49, 20, 2
2022/4/4, 52, 42, 43, 23, 3
2022/4/5, 56, 33, 41, 26, 2
2022/4/6, 56, 28, 35, 20, 2
2022/4/7, 47, 35, 45, 27, 2
2022/4/8, 54, 29, 43, 20, 2
2022/4/9, 40, 30, 38, 18, 2
2022/4/10, 49, 30, 16, 29, 4
2022/4/11, 59, 21, 12, 21, 2
2022/4/12, 49, 20, 10, 18, 3
2022/4/13, 44, 34, 65, 35, 3
2022/4/14, 64, 23, 42, 14, 2
2022/4/15, 44, 34, 43, 12, 1
2022/4/16, 51, 39, 50, 14, 1
2022/4/17, 67, 36, 51, 17, 2
2022/4/18, 66, 11, 16, 18, 1
2022/4/19, 29, 21, 38, 22, 2
2022/4/20, 51, 35, 44, 28, 2
2022/4/21, 78, 22, 27, 20, 1
2022/4/22, 55, 18, 17, 17, 3
2022/4/23, 49, 13, 17, 12, 2
2022/4/24, 36, 15, 12, 12, 2
2022/4/25, 42, 16, 11, 12, 2
2022/4/26, 45, 15, 11, 14, 3
2022/4/27, 46, 17, 13, 14, 2
2022/4/28, 41, 19, 17, 18, 3
2022/4/29, 46, 20, 30, 19, 3
2022/4/30, 43, 13, 35, 9, 1
2022/3/1, 68, 45, 47, 41, 5
2022/3/2, 93, 38, 53, 14, 1
2022/3/3, 81, 36, 42, 30, 3
2022/3/4, 81, 36, 41, 43, 5
2022/3/5, 96, 29, 48, 8, 1
2022/3/6, 49, 30, 39, 16, 1
2022/3/7, 44, 19, 41, 14, 2
2022/3/8, 34, 25, 39, 18, 2
2022/3/9, 33, 29, 38, 19, 2
2022/3/10, 42, 29, 31, 20, 2
2022/3/11, 41, 27, 29, 21, 1
2022/3/12, 49, 27, 32, 13, 2
2022/3/13, 46, 28, 24, 25, 6
2022/3/14, 47, 30, 16, 30, 7
2022/3/15, 54, 25, 26, 18, 1
2022/3/16, 53, 19, 20, 14, 2
2022/3/17, 38, 40, 37, 46, 6
2022/3/18, 87, 35, 38, 27, 3
2022/3/19, 97, 23, 37, 12, 1
2022/3/20, 63, 37, 32, 19, 2
2022/3/21, 79, 21, 24, 21, 1
2022/3/22, 63, 7, 22, 15, 1
2022/3/23, 20, 8, 28, 16, 1
2022/3/24, 20, 16, 32, 18, 2
2022/3/25, 38, 20, 5, 16, 2
2022/3/26, 52, 24, 13, 15, 2
2022/3/27, 48, 10, 14, 15, 1
2022/3/28, 30, 15, 23, 17, 1
2022/3/29, 31, 20, 27, 22, 2
2022/3/30, 43, 14, 32, 18, 2
2022/3/31, 38, 18, 36, 13, 1
2022/2/1, 40, 9, 18, 12, 1
2022/2/2, 29, 4, 10, 10, 1
2022/2/3, 14, 9, 23, 11, 1
2022/2/4, 23, 14, 19, 13, 1
2022/2/5, 42, 26, 36, 13, 1
2022/2/6, 60, 25, 34, 17, 1
2022/2/7, 54, 9, 17, 15, 1
2022/2/8, 26, 21, 22, 19, 1
2022/2/9, 43, 25, 23, 23, 1
2022/2/10, 62, 12, 26, 17, 1
2022/2/11, 31, 23, 24, 21, 1
2022/2/12, 57, 25, 31, 13, 1
2022/2/13, 64, 10, 27, 17, 1
2022/2/14, 30, 25, 32, 19, 1
2022/2/15, 54, 40, 41, 16, 1
2022/2/16, 68, 25, 39, 16, 1
2022/2/17, 59, 18, 32, 15, 1
2022/2/18, 38, 7, 26, 12, 1
2022/2/19, 20, 4, 14, 10, 1
2022/2/20, 11, 8, 16, 15, 1
2022/2/21, 14, 5, 16, 18, 1
2022/2/22, 10, 10, 25, 14, 1
2022/2/23, 22, 24, 16, 24, 2
2022/2/24, 48, 22, 23, 22, 2
2022/2/25, 52, 32, 24, 40, 4
2022/2/26, 56, 40, 43, 33, 2
2022/2/27, 84, 33, 41, 22, 1
2022/2/28, 59, 31, 25, 38, 4
2022/1/3, 73, 38, 33, 30, 1
2022/1/4, 78, 21, 31, 33, 2
2022/1/5, 49, 35, 38, 30, 1
2022/1/6, 77, 44, 31, 26, 1
2022/1/7, 85, 33, 35, 24, 1
2022/1/8, 73, 35, 36, 22, 1
2022/1/9, 74, 33, 20, 27, 1
2022/1/10, 75, 28, 26, 21, 1
2022/1/11, 45, 34, 39, 22, 1
2022/1/12, 74, 44, 24, 24, 2
2022/1/13, 88, 54, 35, 24, 1
2022/1/14, 112, 40, 34, 25, 1
2022/1/15, 98, 33, 36, 25, 1
2022/1/16, 85, 36, 37, 28, 1
2022/1/17, 83, 32, 21, 22, 1
2022/1/18, 75, 25, 32, 25, 2
2022/1/19, 50, 26, 32, 25, 1
2022/1/20, 55, 31, 32, 23, 1
2022/1/21, 62, 8, 22, 20, 1
2022/1/22, 28, 12, 21, 26, 2
2022/1/23, 33, 22, 19, 33, 3
2022/1/24, 67, 18, 25, 21, 1
2022/1/25, 46, 28, 34, 23, 1
2022/1/26, 68, 27, 31, 27, 1
2022/1/27, 73, 23, 29, 20, 1
2022/1/28, 64, 21, 24, 21, 1
2022/1/29, 46, 12, 22, 13, 1
2022/1/30, 27, 16, 18, 15, 1
2022/1/31, 40, 13, 16, 11, 1
2021/10/1, 79, 21, 28, 20, 
2021/10/2, 59, 17, 38, 15, 
2021/10/3, 42, 23, 39, 18, 
2021/10/4, 46, 27, 33, 18, 
2021/10/5, 45, 31, 31, 18, 
2021/10/6, 50, 19, 21, 14, 
2021/10/7, 38, 5, 15, 12, 
2021/10/8, 17, 10, 28, 4, 
2021/10/9, 11, 20, 25, 14, 
2021/10/10, 42, 24, 41, 17, 
2021/10/11, 57, 17, 23, 8, 
2021/10/12, 41, 11, 23, 4, 
2021/10/13, 28, 14, 21, 14, 
2021/10/14, 37, 13, 17, 17, 
2021/10/15, 42, 19, 29, 15, 1
2021/10/16, 46, 14, 26, 13, 1
2021/10/17, 31, 18, 30, 20, 1
2021/10/18, 50, 29, 40, 25, 1
2021/10/19, 58, 21, 39, 21, 1
2021/10/20, 47, 18, 22, 21, 1
2021/10/21, 38, 10, 16, 15, 1
2021/10/22, 31, 20, 15, 18, 1
2021/10/23, 52, 14, 30, 14, 1
2021/10/24, 41, 15, 30, 20, 1
2021/10/25, 41, 22, 32, 24, 1
2021/10/26, 52, 30, 34, 24, 1
2021/10/27, 56, 26, 40, 21, 1
2021/10/28, 55, 32, 40, 24, 1
2021/10/29, 70, 31, 39, 21, 1
2021/10/30, 71, 35, 52, 19, 1
2021/10/31, 79, 35, 53, 22, 1
2021/11/1, 75, 29, 39, 21, 1
2021/11/2, 55, 34, 41, 22, 1
2021/11/3, 72, 28, 38, 23, 1
2021/11/4, 63, 25, 31, 24, 1
2021/11/5, 60, 17, 22, 24, 3
2021/11/6, 46, 18, 30, 22, 3
2021/11/7, 48, 17, 30, 13, 1
2021/11/8, 30, 24, 25, 21, 2
2021/11/9, 41, 21, 30, 23, 2
2021/11/10, 38, 21, 24, 27, 2
2021/11/11, 45, 23, 30, 28, 2
2021/11/12, 50, 31, 46, 24, 3
2021/11/13, 60, 21, 37, 19, 2
2021/11/14, 53, 35, 39, 24, 1
2021/11/15, 60, 37, 33, 29, 2
2021/11/16, 63, 42, 34, 27, 2
2021/11/17, 72, 31, 30, 28, 2
2021/11/18, 59, 35, 36, 30, 2
2021/11/19, 72, 25, 32, 20, 1
2021/11/20, 50, 33, 31, 21, 1
2021/11/21, 59, 20, 17, 21, 1
2021/11/22, 48, 30, 15, 17, 1
2021/11/23, 53, 42, 30, 28, 2
2021/11/24, 64, 43, 26, 36, 3
2021/11/25, 66, 40, 36, 31, 3
2021/11/26, 66, 33, 36, 25, 2
2021/11/27, 63, 38, 41, 23, 2
2021/11/28, 66, 33, 28, 30, 3
2021/11/29, 58, 40, 37, 22, 2
2021/11/30, 67, 36, 30, 16, 1
2021/12/1, 51, 35, 28, 23, 2
2021/12/2, 49, 28, 24, 24, 2
2021/12/3, 44, 29, 29, 25, 2
2021/12/4, 48, 42, 41, 23, 2
2021/12/5, 64, 33, 33, 27, 2
2021/12/6, 62, 36, 39, 26, 2
2021/12/7, 57, 38, 38, 25, 1
2021/12/8, 59, 37, 34, 28, 1
2021/12/9, 58, 31, 30, 22, 1
2021/12/10, 56, 32, 30, 25, 1
2021/12/11, 56, 31, 38, 26, 2
2021/12/12, 65, 58, 32, 26, 2
2021/12/13, 131, 43, 36, 30, 2
2021/12/14, 93, 23, 33, 23, 1
2021/12/15, 55, 27, 23, 24, 1
2021/12/16, 51, 23, 21, 20, 1
2021/12/17, 45, 42, 27, 19, 1
2021/12/18, 84, 41, 30, 18, 2
2021/12/19, 78, 27, 32, 20, 1
2021/12/20, 57, 7, 19, 18, 1
2021/12/21, 23, 13, 14, 23, 1
2021/12/22, 33, 23, 19, 30, 2
2021/12/23, 52, 43, 27, 46, 2
2021/12/24, 108, 28, 23, 20, 2
2021/12/25, 80, 41, 12, 14, 1
2021/12/26, 95, 16, 6, 14, 1
2021/12/27, 50, 38, 7, 30, 2
2021/12/28, 84, 54, 10, 44, 3
2021/12/29, 104, 28, 23, 31, 2
2021/12/30, 70, 41, 41, 24, 2
2021/12/31, 86, 55, 40, 26, 2
2022/1/1, 100, 48, 37, 29, 2
2022/1/2, 109, 32, 31, 28, 1
2021/7/1, 41, 24, 23, 11, 3
2021/7/2, 43, 21, 18, 13, 4
2021/7/3, 42, 17, 18, 13, 3
2021/7/4, 37, 11, 11, 11, 3
2021/7/5, 22, 13, 9, 11, 4
2021/7/6, 23, 13, 12, 16, 3
2021/7/7, 25, 13, 13, 13, 4
2021/7/8, 26, 12, 13, 15, 4
2021/7/9, 33, 11, 12, 13, 3
2021/7/10, 23, 11, 12, 9, 3
2021/7/11, 20, 13, 12, 11, 3
2021/7/12, 22, 13, 17, 14, 4
2021/7/13, 19, 10, 14, 17, 4
2021/7/14, 26, 9, 10, 13, 4
2021/7/15, 19, 14, 12, 19, 4
2021/7/16, 27, 10, 16, 13, 4
2021/7/17, 24, 10, 13, 12, 4
2021/7/18, 23, 8, 16, 11, 4
2021/7/19, 19, 9, 18, 18, 3
2021/7/20, 22, 12, 18, 20, 3
2021/7/21, 25, 21, 18, 16, 4
2021/7/22, 35, 30, 91, 30, 5
2021/7/23, 66, 28, 50, 33, 4
2021/7/24, 65, 19, 51, 22, 3
2021/7/25, 54, 17, 34, 18, 5
2021/7/26, 33, 31, 61, 25, 5
2021/7/27, 64, 22, 32, 24, 4
2021/7/28, 50, 16, 16, 25, 4
2021/7/29, 37, 12, 17, 19, 4
2021/7/30, 31, 16, 21, 19, 4
2021/7/31, 32, 16, 25, 18, 4
2021/8/1, 32, 19, 34, 22, 5
2021/8/2, 46, 10, 17, 17, 4
2021/8/3, 27, 18, 33, 25, 4
2021/8/4, 42, 20, 27, 31, 5
2021/8/5, 52, 23, 19, 28, 3
2021/8/6, 60, 22, 26, 27, 2
2021/8/7, 54, 17, 25, 17, 1
2021/8/8, 45, 21, 14, 17, 
2021/8/9, 50, 21, 9, 20, 1
2021/8/10, 47, 18, 16, 15, 
2021/8/11, 44, 14, 11, 18, 1
2021/8/12, 35, 13, 12, 17, 1
2021/8/13, 37, 12, 11, 16, 
2021/8/14, 29, 11, 10, 17, 1
2021/8/15, 26, 12, 10, 19, 1
2021/8/16, 29, 14, 18, 16, 2
2021/8/17, 32, 13, 18, 19, 1
2021/8/18, 31, 14, 18, 22, 1
2021/8/19, 39, 10, 20, 18, 1
2021/8/20, 26, 8, 18, 14, 2
2021/8/21, 25, 7, 17, 10, 
2021/8/22, 20, 10, 13, 12, 1
2021/8/23, 21, 9, 10, 12, 
2021/8/24, 18, 9, 10, 13, 
2021/8/25, 25, 9, 10, 14, 
2021/8/26, 24, 12, 8, 18, 
2021/8/27, 28, 11, 10, 18, 
2021/8/28, 24, 13, 18, 15, 
2021/8/29, 38, 17, 24, 19, 
2021/8/30, 36, 16, 14, 19, 
2021/8/31, 42, 9, 10, 13, 
2021/9/1, 19, 10, 11, 14, 
2021/9/2, 19, 7, 13, 16, 1
2021/9/3, 13, 7, 12, 16, 1
2021/9/4, 15, 8, 13, 15, 1
2021/9/5, 21, 11, 18, 17, 1
2021/9/6, 23, 12, 18, 14, 
2021/9/7, 29, 12, 12, 15, 1
2021/9/8, 26, 25, 34, 30, 2
2021/9/9, 54, 19, 25, 21, 
2021/9/10, 42, 22, 39, 23, 2
2021/9/11, 44, 28, 86, 20, 2
2021/9/12, 57, 17, 29, 17, 
2021/9/13, 37, 12, 12, 20, 1
2021/9/14, 26, 19, 46, 28, 2
2021/9/15, 39, 23, 28, 37, 3
2021/9/16, 50, 28, 75, 39, 3
2021/9/17, 69, 22, 50, 20, 
2021/9/18, 59, 11, 13, 12, 
2021/9/19, 26, 11, 8, 16, 
2021/9/20, 24, 15, 6, 23, 3
2021/9/21, 36, 9, 14, 14, 
2021/9/22, 23, 11, 10, 14, 
2021/9/23, 21, 15, 22, 16, 
2021/9/24, 29, 21, 31, 17, 
2021/9/25, 42, 27, 43, 17, 
2021/9/26, 54, 31, 51, 23, 1
2021/9/27, 64, 29, 55, 22, 1
2021/9/28, 65, 27, 59, 24, 2
2021/9/29, 69, 33, 58, 24, 2
2021/9/30, 83, 31, 46, 16, 1
2021/4/1, 34, 16, 15, 16, 3
2021/4/2, 40, 16, 13, 19, 3
2021/4/3, 40, 26, 35, 20, 3
2021/4/4, 56, 33, 41, 15, 2
2021/4/5, 65, 47, 53, 19, 2
2021/4/6, 80, 33, 47, 17, 2
2021/4/7, 55, 30, 39, 23, 2
2021/4/8, 50, 31, 36, 20, 2
2021/4/9, 61, 39, 45, 24, 3
2021/4/10, 63, 29, 48, 16, 2
2021/4/11, 53, 21, 34, 21, 2
2021/4/12, 41, 21, 20, 22, 4
2021/4/13, 44, 28, 36, 22, 3
2021/4/14, 49, 23, 35, 17, 2
2021/4/15, 40, 27, 31, 21, 2
2021/4/16, 51, 29, 43, 26, 2
2021/4/17, 66, 71, 64, 16, 3
2021/4/18, 82, 63, 57, 18, 2
2021/4/19, 69, 43, 47, 19, 3
2021/4/20, 52, 42, 40, 19, 2
2021/4/21, 54, 39, 39, 19, 3
2021/4/22, 53, 39, 31, 30, 6
2021/4/23, 61, 27, 37, 19, 2
2021/4/24, 54, 24, 35, 15, 2
2021/4/25, 51, 25, 30, 16, 2
2021/4/26, 40, 20, 28, 18, 2
2021/4/27, 39, 28, 20, 21, 2
2021/4/28, 51, 20, 44, 27, 3
2021/4/29, 40, 20, 37, 28, 5
2021/4/30, 41, 19, 67, 26, 5
2021/5/1, 46, 23, 39, 23, 4
2021/5/2, 57, 25, 36, 19, 2
2021/5/3, 44, 26, 21, 17, 3
2021/5/4, 43, 20, 55, 36, 4
2021/5/5, 49, 38, 42, 22, 2
2021/5/6, 54, 23, 34, 15, 3
2021/5/7, 50, 19, 25, 15, 3
2021/5/8, 42, 16, 25, 10, 3
2021/5/9, 31, 12, 17, 12, 3
2021/5/10, 21, 12, 17, 11, 3
2021/5/11, 24, 14, 15, 12, 4
2021/5/12, 33, 14, 13, 11, 3
2021/5/13, 36, 14, 16, 12, 3
2021/5/14, 40, 15, 23, 10, 3
2021/5/15, 37, 13, 20, 8, 3
2021/5/16, 29, 13, 16, 11, 3
2021/5/17, 27, 13, 18, 11, 3
2021/5/18, 27, 14, 18, 9, 3
2021/5/19, 32, 14, 18, 10, 3
2021/5/20, 31, 13, 15, 9, 3
2021/5/21, 20, 12, 14, 11, 4
2021/5/22, 23, 8, 17, 8, 4
2021/5/23, 16, 11, 12, 16, 4
2021/5/24, 18, 12, 9, 20, 3
2021/5/25, 25, 10, 14, 12, 3
2021/5/26, 18, 9, 17, 11, 3
2021/5/27, 20, 11, 16, 12, 3
2021/5/28, 19, 13, 16, 12, 3
2021/5/29, 19, 17, 20, 10, 3
2021/5/30, 23, 20, 16, 15, 3
2021/5/31, 31, 11, 15, 22, 3
2021/6/1, 23, 23, 12, 19, 3
2021/6/2, 47, 15, 15, 14, 4
2021/6/3, 24, 16, 11, 21, 4
2021/6/4, 30, 29, 54, 29, 5
2021/6/5, 51, 48, 98, 40, 6
2021/6/6, 85, 16, 43, 17, 3
2021/6/7, 34, 18, 35, 18, 3
2021/6/8, 36, 10, 20, 18, 3
2021/6/9, 17, 11, 13, 13, 3
2021/6/10, 23, 12, 13, 12, 3
2021/6/11, 23, 14, 17, 14, 3
2021/6/12, 24, 15, 13, 12, 3
2021/6/13, 21, 14, 19, 10, 3
2021/6/14, 27, 17, 17, 13, 3
2021/6/15, 31, 23, 18, 12, 3
2021/6/16, 40, 20, 22, 13, 4
2021/6/17, 34, 19, 21, 12, 3
2021/6/18, 35, 20, 25, 11, 3
2021/6/19, 38, 23, 27, 11, 3
2021/6/20, 45, 25, 24, 16, 4
2021/6/21, 49, 20, 14, 28, 4
2021/6/22, 40, 14, 10, 31, 5
2021/6/23, 36, 13, 21, 29, 4
2021/6/24, 32, 15, 19, 25, 4
2021/6/25, 39, 18, 9, 23, 4
2021/6/26, 41, 24, 15, 16, 3
2021/6/27, 40, 22, 13, 22, 3
2021/6/28, 47, 27, 16, 16, 4
2021/6/29, 45, 25, 18, 14, 4
2021/6/30, 43, 23, 23, 11, 4
2021/1/4, 65, 57, 38, 30, 6
2021/1/5, 99, 42, 35, 23, 4
2021/1/6, 78, 51, 30, 20, 4
2021/1/7, 99, 40, 18, 15, 3
2021/1/8, 65, 35, 18, 17, 4
2021/1/9, 47, 34, 21, 20, 4
2021/1/10, 49, 37, 22, 16, 4
2021/1/11, 57, 46, 28, 23, 3
2021/1/12, 66, 41, 24, 39, 1
2021/1/13, 62, 45, 27, 53, 1
2021/1/14, 74, 41, 37, 52, 1
2021/1/15, 67, 42, 42, 39, 
2021/1/16, 67, 74, 49, 17, 2
2021/1/17, 111, 67, 26, 29, 2
2021/1/18, 96, 50, 38, 26, 
2021/1/19, 73, 36, 36, 26, 
2021/1/20, 58, 33, 30, 35, 
2021/1/21, 59, 65, 13, 58, 3
2021/1/22, 122, 47, 22, 34, 2
2021/1/23, 103, 38, 39, 14, 1
2021/1/24, 79, 36, 37, 33, 2
2021/1/25, 73, 45, 34, 45, 3
2021/1/26, 82, 48, 34, 32, 2
2021/1/27, 92, 42, 40, 24, 2
2021/1/28, 82, 31, 43, 21, 2
2021/1/29, 55, 56, 41, 23, 2
2021/1/30, 74, 29, 33, 19, 2
2021/1/31, 53, 32, 22, 33, 1
2021/2/1, 49, 37, 43, 38, 1
2021/2/2, 67, 42, 39, 23, 1
2021/2/3, 69, 44, 37, 23, 
2021/2/4, 63, 37, 36, 25, 
2021/2/5, 64, 36, 18, 47, 4
2021/2/6, 70, 40, 36, 42, 2
2021/2/7, 80, 38, 42, 19, 1
2021/2/8, 73, 47, 44, 22, 1
2021/2/9, 77, 15, 28, 17, 1
2021/2/10, 26, 8, 20, 12, 1
2021/2/11, 27, 17, 29, 15, 2
2021/2/12, 50, 21, 27, 21, 2
2021/2/13, 56, 22, 35, 21, 2
2021/2/14, 48, 31, 33, 33, 3
